Doctor Identifier,ChargePerPatient,DrugChargePerPatient,PercentChargePaid,PercentDrugChargePaid,PercentAllowedPaid,AveragePatientRisk
584136052,655.4444444444445,0.0,0.18444580258919888,0.0,0.7344994869520974,1.4
653430651,2281.990243902439,0.0,0.21290272932485124,0.0,0.7767471245820887,3.22
127679992,549.2732558139535,0.0,0.2880871129928552,0.0,0.7840033760184587,2.11
401740301,424.05882352941177,0.0,0.3036274101817173,0.0,0.7198613456640098,1.51
802991506,1335.0,0.0,0.34887265917602994,0.0,0.775128496020992,1.02
333888034,1386.5376571428571,45.78285714285714,0.29237753122278803,0.017364774884894168,0.7478550092512476,2.22
770092820,552.874512195122,51.51219512195122,0.36684334122777235,0.07699015485438153,0.8077213295354009,0.97
905776802,626.5390946502058,0.0,0.22343352008880188,0.0,0.6722603500434372,1.12
337478646,188.421875,0.0,0.534804710174973,0.0,0.6716415889758138,0.73
424186072,539.1666666666666,0.0,0.47280061823802166,0.0,0.7689728158951852,1.45
845276265,64.70487719298245,47.018631578947364,0.9751384016715028,0.7072240005769787,0.9799982996756305,0.94
318781325,1031.1072463768114,0.0,0.14448517423228724,0.0,0.7825458088778252,1.47
299187822,20536.81512605042,0.0,0.32232801433457686,0.0,0.7808396504784632,2.87
347214597,194.57055214723925,0.0,0.5411776761784645,0.0,0.773416144925995,1.99
220014070,354.325641025641,0.0,0.19984933459732104,0.0,0.7448162514111998,2.32
278435862,455.06397306397304,0.0,0.24124065880403095,0.0,0.7670708978486959,2.14
159241768,1522.0296019900497,0.0,0.2735181927640152,0.0,0.7714312291836894,1.61
366731382,2515.5456521739134,0.0,0.21190363228308146,0.0,0.7752699127600224,1.74
288490283,310.5,0.0,0.2913636257555602,0.0,0.7525006223302334,0.95
225366646,392.8333333333333,105.67424242424242,0.5484514212982605,0.2116079762409843,0.7481323917118651,1.01
635838492,687.1619210977702,76.90720411663808,0.4850570397443533,0.0984914958336599,0.7695477848425224,1.3
872075939,539.6153846153846,0.0,0.37542969498857126,0.0,0.83376506866191,2.05
735391348,741.4170212765957,0.0,0.25074073223786536,0.0,0.7468423070762238,1.16
877208923,256.28279181708785,0.0,0.23674969831573311,0.0,0.7393540684414883,1.36
686916942,826.8997752808989,0.0,0.12447618069279484,0.0,0.7751817220224243,0.95
390386275,7259.2712041884815,363.08795811518326,0.239813517402696,0.0032053684301021667,0.7681312015721412,1.33
417932212,510.1900452488688,0.0,0.22590428551156522,0.0,0.6849210749786359,1.36
128980268,338.68589743589746,0.0,0.21732450080439103,0.0,0.7533315662954138,1.21
527557087,808.2565789473684,70.61184210526316,0.4568375727483619,0.057689715518293924,0.8245915996669593,0.95
414658555,108.54545454545455,0.0,0.15714405360134004,0.0,0.951132964971866,1.68
362382952,348.7704918032787,0.0,0.2754729338033686,0.0,0.6436907937007701,1.01
156513174,384.3965517241379,0.0,0.5002776407266203,0.0,0.7075948339193114,1.05
886726086,390.4,0.0,0.19464139344262293,0.0,0.7840011005261891,3.25
968767711,358.80434782608694,0.0,0.264859739472887,0.0,0.7561046903808968,2.46
462591660,748.0310218978102,23.32846715328467,0.16477496883545853,0.015376523769214067,0.7824787063428478,1.05
838467152,597.25,0.0,0.21085809962327334,0.0,0.7839985889042219,4.06
424242951,944.0666666666666,0.0,0.11255169794467867,0.0,0.7839917309775926,1.0
746728502,106.91869863013699,71.7913698630137,0.9116163670642078,0.6578074622056318,0.9800227677639866,0.87
380682572,273.65,0.0,0.21750411109080944,0.0,0.5368497957048408,1.66
190321607,287.38456790123456,0.0,0.3011938233923228,0.0,0.7840102384212524,2.0
182639545,615.0176322418137,0.0,0.40535076438321005,0.0,0.7790108264630596,2.38
526935087,936.7416666666667,0.0,0.11744237561049381,0.0,0.7821443594589631,1.53
225956118,458.39643652561244,17.91759465478842,0.2120847342337965,0.007356816635895443,0.7516112246960669,1.42
673530262,149.39228295819936,0.0,0.4318019414132283,0.0,0.8788185026318188,0.73
245085954,346.7686896551724,0.0,0.5214650688345168,0.0,0.7672064050262213,2.23
127979692,486.75276595744685,0.0,0.27838895887553555,0.0,0.7841865161206912,1.51
320022666,345.42857142857144,0.0,0.4292803970223325,0.0,0.7748046659961147,1.08
944485495,285.0,0.0,0.36412105263157896,0.0,0.7388644702554147,0.99
641549142,828.0,0.0,0.3561080917874396,0.0,0.6737028380024082,1.51
477036371,996.2760416666666,0.0,0.5178977755704839,0.0,0.7830791604477111,2.08
374780252,3819.964699074074,7.868055555555555,0.10175398532836209,0.0007714221956736499,0.7628818212453868,0.87
175336487,412.6978680981595,56.06136503067485,0.6781633394592911,0.10786114457608566,0.8550919057522045,1.21
779979177,190.66666666666666,0.0,0.44477272727272726,0.0,0.784012203483848,1.64
615718642,1240.7894736842106,0.0,0.23006795334040295,0.0,0.7801654214461012,3.52
289448399,530.3993846153846,0.0,0.37379771295708664,0.0,0.7422291349054088,1.12
863059444,2860.9210526315787,0.0,0.46428708089959986,0.0,0.7614413130921822,2.95
970853124,231.8181818181818,0.0,0.46927254901960785,0.0,0.590925588940438,1.1
206257683,1080.7142857142858,0.0,0.4289408460013219,0.0,0.7721507579031717,1.02
912543243,520.8928571428571,0.0,0.17954062392869385,0.0,0.7840244954011242,1.92
279348251,393.9977973568282,0.0,0.26964723969252274,0.0,0.69250047845887,1.06
376688148,276.2133333333333,0.0,0.19461189418806718,0.0,0.7466331338153371,1.65
531782459,759.2311728395061,0.0,0.2020817030223476,0.0,0.7867125872722566,1.57
196124002,513.4865248226951,0.0,0.20084442885240103,0.0,0.7320793711957966,2.22
991705013,1744.4489795918366,20.020408163265305,0.2277293865088093,0.007856787711457919,0.7565559072370547,2.66
882322120,1092.0,0.0,0.454595695970696,0.0,0.7679112015877412,0.92
468619936,449.96774193548384,0.0,0.3074588381484933,0.0,0.7479153090864912,2.51
354762976,156.7830864197531,0.0,0.5094976703678826,0.0,0.6820350381582831,1.03
376095218,1765.0,0.0,0.3720304270275942,0.0,0.7335663375037963,1.2
761079261,1868.1014492753623,0.0,0.07844063957051645,0.0,0.7741810009839091,1.51
289483912,4544.642857142857,0.0,0.199438742632613,0.0,0.7809120627817041,1.43
315703142,222.67287037037036,5.814845679012346,0.5446728100417474,0.017871397184681455,0.7461473581396125,1.21
629142853,485.6867924528302,0.0,0.15011970017170784,0.0,0.7871796053551273,1.32
950446860,3044.670480549199,0.0,0.16772351582575548,0.0,0.7661054993694794,1.31
478742538,514.6636251709986,0.0,0.3518992163901509,0.0,0.7661969983918053,2.2
153901566,135.1524926686217,0.0,0.6862933148176276,0.0,0.6928785703426451,1.95
733552798,399.421686746988,0.0,0.3568333735521235,0.0,0.7840142411397153,3.0
617996881,224.13636363636363,0.0,0.6213546947880755,0.0,0.7839971341205972,1.41
214481546,2184.688442211055,0.0,0.15904810317582627,0.0,0.771645972381432,1.32
950560708,547.4601449275362,20.920289855072465,0.30194309690997295,0.02523709620844612,0.8025583611402681,1.25
293905596,5833.943127962085,0.0,0.10801304183232302,0.0,0.7839118193205211,1.26
744281658,103.67999999999999,20.14153846153846,0.6476708412472302,0.18398655956526327,0.7214027696924176,0.78
598201418,457.5625,0.0,0.16935983244547648,0.0,0.7840291720020447,1.5
606760801,225.1578947368421,0.0,0.7173118279569892,0.0,0.7839974247084913,1.78
820446474,1152.6411764705883,0.0,0.16821137132621242,0.0,0.7700869584720991,1.5
843196317,1575.3225806451612,0.0,0.18029231084263336,0.0,0.7542948908511308,2.66
991393359,683.3838383838383,71.48989898989899,0.3390272707116991,0.06415534698100658,0.7695443890879645,0.88
413177177,3111.4285714285716,0.0,0.2931145546372819,0.0,0.750873897630479,1.51
110855565,3959.435235934664,0.0,0.2518862574130658,0.0,0.7762136568142654,1.11
583450650,672.6590909090909,0.0,0.2857573402709734,0.0,0.7840082910084643,2.7
230646899,474.4472140762463,0.0,0.24514353793425286,0.0,0.7649512846632253,2.03
517754794,1017.5,0.0,0.24454523118159482,0.0,0.7216262657620872,1.0
234242688,110.85064782096583,0.0,0.2856061169540187,0.0,0.7641256100008585,2.16
899399353,4006.078559738134,2957.206219312602,0.4368170014960899,0.35581252548296083,0.7725841084026885,1.28
330872886,1022.9611650485436,48.85436893203884,0.3184153181796612,0.033761970293740805,0.7608416516085023,1.21
485172722,1187.0,0.0,0.22230033698399326,0.0,0.7769306190229425,0.89
351525593,1171.1073232323233,0.0,0.1022165631465515,0.0,0.7682505242403317,1.75
235940225,477.2342245989305,0.0,0.4558703335171016,0.0,0.7839708658248367,2.6
602930139,1235.4285714285713,0.0,0.4941759173604687,0.0,0.7470777442399803,1.68
882595948,303.97777777777776,0.0,0.2568879304042693,0.0,0.7281088898834684,1.56
118798152,1005.0964912280701,39.72953216374269,0.3037520618601688,0.035263874464352724,0.7773399565993083,0.97
289745263,141.51388888888889,0.0,0.41828638728040046,0.0,0.635689994630392,0.83
725242247,656.5025252525253,65.51767676767676,0.46506714107125685,0.08818409462448312,0.7992678953336112,1.12
701006131,700.8965517241379,0.0,0.2798376463642625,0.0,0.7449426753594413,1.37
149977791,902.3308270676691,0.0,0.07434426297808516,0.0,0.7839581294076504,1.12
331515884,820.2101449275362,0.0,0.27744984053220717,0.0,0.7650729327202538,2.56
311794953,2795.776965669989,0.0,0.19686816447492828,0.0,0.7679784707369357,2.21
296786158,2520.382716049383,0.0,0.09590974327825971,0.0,0.7742169286394393,2.28
152636685,509.38511440107675,19.85180349932705,0.3151517700833406,0.029407582265943626,0.7819019749966223,1.18
676850720,1506.7307692307693,0.0,0.3759915762603701,0.0,0.7471514144394616,0.95
408105347,552.2066420664206,15.970479704797048,0.3023806532663317,0.015496765743611675,0.7420887928679174,1.2
274619462,332.1232492997199,0.0,0.46441417583159034,0.0,0.7824657806766065,2.23
645999887,642.0022883295195,0.0,0.220829284810465,0.0,0.7286277670880075,1.56
703446763,534.6524074074074,0.0,0.4015935154130947,0.0,0.7378190951000522,1.29
750464624,33.204819277108435,0.0,0.6219702467343977,0.0,0.9801135551451459,1.38
366634732,849.4444444444445,0.0,0.5929365598430346,0.0,0.7518341818350691,0.89
780728245,783.0347003154574,0.0,0.33669042228327867,0.0,0.7801109988185478,2.39
855101836,617.650406504065,0.0,0.2415255821300233,0.0,0.7228935693424992,2.23
609521115,1363.5807377049182,158.74467213114752,0.2926941090793676,0.07358251253254675,0.7446014993212186,1.46
705073258,154.96775862068964,0.0,0.6108089224343662,0.0,0.6164943336732082,0.78
707794547,439.49395161290323,0.0,0.22488570524200763,0.0,0.7803010732149892,1.98
411642675,1998.315202702703,0.0,0.21724337714895978,0.0,0.7404833862275805,1.26
694900097,444.6759259259259,0.0,0.15679500260281104,0.0,0.5558349874108035,1.23
494933251,1621.4375,0.0,0.185567975947269,0.0,0.7494244105948924,1.22
334674910,9125.7466367713,0.0,0.10690348820896281,0.0,0.7527190753894639,1.27
409664241,335.2720588235294,12.503676470588236,0.32463440577230956,0.027044103778757378,0.7239692538091598,1.16
200270275,946.3181818181819,0.0,0.25197263717437596,0.0,0.735190682964316,1.32
746304173,1278.154761904762,124.22619047619048,0.2222555767708285,0.018262003446188238,0.7510381965366749,1.51
149840474,48.021401273885346,28.34496815286624,0.9570600157042508,0.5555378705884849,0.9799903571258802,1.13
436737339,255.19607843137254,0.0,0.3116310026892048,0.0,0.76541732167559,1.52
317373662,277.5,0.0,0.36532389532389536,0.0,0.6860749907349221,0.96
402218253,341.3125,0.0,0.21416590368064456,0.0,0.7840082586457697,1.63
491760586,266.4379230769231,0.47692307692307695,0.45810959574073107,0.0002518698972455122,0.7009904910981443,1.75
641583037,715.3214285714286,4.285714285714286,0.3815182485396175,0.001731589195666284,0.7770259119169926,1.04
192826742,332.36258913878225,1.1848601206801974,0.24839908433281566,0.0006072154178020357,0.9069821790579223,0.93
592571397,2389.0547112462004,0.0,0.11331927903216162,0.0,0.7801668441853294,2.29
591187717,1682.5757575757575,0.0,0.34746276452048624,0.0,0.6907829463220831,3.47
739579403,377.1666666666667,0.0,0.2977750773309766,0.0,0.749046830363594,3.94
234087373,827.7100371747212,23.159851301115243,0.3599509103811294,0.018284468278135582,0.8071216673989837,1.24
744122620,427.3878504672897,0.0,0.37815046850570183,0.0,0.7840193971355403,2.42
995126039,262.51851851851853,0.0,0.1824308690744921,0.0,0.7012101049046802,1.49
209874240,411.4396984924623,0.0,0.3805973631017447,0.0,0.7784040084759714,2.48
882626472,565.0,0.0,0.5015543041029766,0.0,0.7746922017824214,2.41
668765396,744.6644295302013,0.0,0.24518800414582487,0.0,0.735146895833201,1.66
290976071,1519.56,0.0,0.2640920792861091,0.0,0.7667754294207887,1.72
840092431,716.8379310344827,0.0,0.21545282683047678,0.0,0.7377790516382973,1.6
655269343,2058.8928571428573,0.0,0.2701359954205624,0.0,0.7725894454427201,1.77
510223561,535.2244897959183,0.0,0.30883360024403267,0.0,0.760368323986919,2.41
824250721,502.9156626506024,0.0,0.26009319150975035,0.0,0.7640128653657976,2.29
281161135,1703.7142857142858,0.0,0.24461921432165018,0.0,0.7587767566599248,3.23
906075030,889.0260344827586,0.0,0.46639260981263686,0.0,0.7668253747581434,2.02
611469075,214.44444444444446,0.0,0.4466131260794473,0.0,0.7025347750489024,0.9
217843625,587.4638009049773,24.009049773755656,0.33985184414944214,0.01730146076199939,0.7586023139171582,1.41
639742362,890.05,0.0,0.4134891298241672,0.0,0.7520349998518514,1.05
245320912,394.46014492753625,0.0,0.24219094157305435,0.0,0.7600601589585898,2.02
868783064,604.6183206106871,0.0,0.15816438356164383,0.0,0.7714639723274762,1.58
987728397,329.8666666666667,0.0,0.12556285367825384,0.0,0.5344639961460542,0.83
550085393,268.70447257383967,0.0,0.36952946282647664,0.0,0.6599160015692569,0.93
681682000,189.5568181818182,0.0,0.28378514477549305,0.0,0.7809651076466221,2.24
685075820,173.28977528089888,127.02910112359551,0.9205876498350817,0.7165694404190163,0.9800308269363645,1.15
522167611,569.1676767676768,0.0,0.33713911506435057,0.0,0.7825035691954337,3.14
230977841,955.468085106383,0.0,0.1987164584585922,0.0,0.7713710269952544,1.81
810696598,236.63384615384615,0.0,0.4621518477101917,0.0,0.7636022816383969,0.9
902000681,1132.8067226890757,0.0,0.27067305124477015,0.0,0.7643580787380065,1.53
891319318,2901.6744186046512,0.0,0.19688640079505015,0.0,0.7779926032476544,1.79
114891702,78.84210526315789,0.0,0.5261615487316422,0.0,0.7158530493619727,0.66
802362487,1038.8705454545454,16.3,0.41142075974817405,0.006635177923997181,0.7680950400274986,1.32
882767618,387.92039423805915,0.0,0.2264321521614644,0.0,0.6939380285003803,1.29
101334777,2058.2721088435374,0.0,0.21221551661455682,0.0,0.7613156257562416,1.04
549811601,174.50596026490066,0.0,0.2384381261764527,0.0,0.764119718502564,2.28
561268708,145.74468085106383,0.0,0.3720138686131387,0.0,0.7209907665581627,1.21
577589028,1043.9785714285715,0.0,0.25656041106481386,0.0,0.7701241585197093,1.04
651024420,1254.9945652173913,0.0,0.18607130638882033,0.0,0.772731172012958,2.05
178084815,1353.0234375,0.0,0.2326681563858719,0.0,0.7702173672451136,1.69
148767847,1830.7544642857142,29.78125,0.061470558829912536,0.007817424997988242,0.7348442955293503,1.31
594942906,452.30134357005755,0.0,0.1564188475232231,0.0,0.7612343414678069,1.99
238974035,633.6619718309859,0.0,0.1331307592163338,0.0,0.7807059799690116,0.93
203129489,51.05048780487805,32.643170731707315,0.9790045244545094,0.6256264721199004,0.9799901002647102,1.01
739590853,658.4063926940639,0.0,0.30053440690935407,0.0,0.7643380853265722,1.86
491054643,441.64102564102564,0.0,0.2533639108221087,0.0,0.7566733656913688,1.89
681258115,1191.7262156448203,0.0,0.5583402831183646,0.0,0.7789335311895397,1.76
826626647,1509.3973509933776,0.0,0.12193893444600933,0.0,0.7845208422134214,1.65
161789535,69.88459677419355,53.33354838709677,0.9773289836123839,0.7451962855814136,0.9799978940279492,0.97
222356503,1195.991620111732,0.0,0.5158270760104166,0.0,0.7840045800877999,2.11
222961861,523.1034482758621,0.0,0.27198549769281477,0.0,0.7355436775222911,0.82
435241070,168.9151515151515,23.745454545454546,0.35093143410713645,0.0760062430483298,0.8077713056814324,1.37
418620575,922.3852813852814,0.0,0.18803342547789234,0.0,0.7183493578250105,0.87
582515911,359.16927260367095,0.0,0.19463839436118546,0.0,0.7467895304809059,1.63
870812588,1725.0,0.0,0.38376410256410254,0.0,0.7366400738188523,1.16
957251855,225.88321884200195,0.8547595682041217,0.13533756924079504,0.000622613229064842,0.746000863073115,1.48
752616558,1008.4741095890411,35.83890410958904,0.3310759331098482,0.030076090814537246,0.7351330205802923,1.18
422293909,369.77450980392155,0.0,0.32330620144762307,0.0,0.7231436521359593,1.79
359360596,207.75,0.0,0.3407445848375451,0.0,0.7744036264435009,0.98
396128539,762.5694444444445,0.0,0.1262711957016665,0.0,0.7839938121107126,1.16
687336691,625.491921005386,0.0,0.30827442099431973,0.0,0.7823993385455651,2.25
646270409,1585.1106779661018,0.0,0.3032346455409786,0.0,0.7725899098810272,1.5
317270625,1235.1868131868132,0.0,0.43151056031031476,0.0,0.7827810173547596,2.22
381606002,270.1301775147929,0.0,0.2016454919828266,0.0,0.7003191388196809,1.32
530420117,2157.714285714286,0.0,0.08536144950564972,0.0,0.7366742811998738,1.2
116830938,329.6666666666667,0.0,0.2610348837209302,0.0,0.7299146144929175,0.9
928329210,1276.3082386363637,58.26704545454545,0.23303971749129956,0.011576457311515258,0.7435093467260672,1.19
163474077,379.3828125,0.0,0.19977121558452257,0.0,0.7817350796031166,1.45
755535296,1532.7692307692307,0.0,0.250937970490816,0.0,0.7816485278991023,0.83
432959391,439.8297798377752,0.0,0.1681580877745727,0.0,0.773139596283436,2.24
877532217,335.48175182481754,19.2992700729927,0.6711259546136942,0.04063880246295772,0.8115705079968806,1.0
256598629,509.4635294117647,0.46941176470588236,0.3121127183380904,0.0005471730355344954,0.7170916959343444,1.36
321504249,655.4713804713805,0.0,0.33735672274303324,0.0,0.687907704303338,1.22
535311679,52.083333333333336,0.0,0.300112,0.0,0.7582415361293582,1.84
596911972,434.66906474820144,36.330935251798564,0.41348598950661214,0.05102633277611347,0.7772432801231273,0.96
410801269,3460.1439790575914,62.910994764397905,0.2945110173819296,0.004188836980575363,0.7730125637256254,1.24
359545890,390.6666666666667,0.0,0.22656729306303713,0.0,0.7675998147832437,1.25
695755873,492.6715860510171,0.0,0.3425832358370781,0.0,0.9789535237075138,1.24
423833695,989.9471458773785,0.0,0.18588730258732075,0.0,0.7712524665187442,4.47
162780710,1254.6265682656826,0.0,0.11698042786580622,0.0,0.7802660734306169,1.28
767280656,296.3333333333333,0.0,0.19454255718035246,0.0,0.7839728625068939,2.73
237461656,985.5912408759124,0.0,0.24181644646216285,0.0,0.7673491332586544,1.79
205797839,97.45137195121951,60.927957317073165,0.9173671671768753,0.6111415793680713,0.9799906288057944,1.0
107086137,2661.6281407035176,0.0,0.21003625883579025,0.0,0.7833470224159329,2.04
508961200,795.8695652173913,0.0,0.38685167986888824,0.0,0.6911963080599158,1.12
488928550,261.2278630460449,0.0,0.2145380547771852,0.0,0.7571032020591479,2.31
738115387,832.5714285714286,0.0,0.1725197323266987,0.0,0.7840032749814808,1.79
801413828,1702.2539682539682,0.0,0.25603560172320544,0.0,0.7129701252680671,1.26
686883152,1085.0,0.0,0.29903456221198155,0.0,0.7840299481264297,1.12
621234795,500.943661971831,0.0,0.32431298675738746,0.0,0.7754333915997651,2.48
470794944,238.152576489533,0.0,0.17110904692758772,0.0,0.7578657571163004,2.04
116959576,1042.056074766355,104.3644859813084,0.42481040358744393,0.07105533632286995,0.8004794119699881,1.18
748629040,1822.1989528795812,0.0,0.2999285426962418,0.0,0.7770672145517076,1.81
418260281,919.6773913043478,169.11217391304348,0.34448384074188587,0.08861103468229409,0.8209421580415068,0.87
729831231,518.3819241982508,0.0,0.24569002558983155,0.0,0.7545155516260373,1.95
526163776,674.1542056074767,9.462616822429906,0.26498343950074743,0.007747737444172576,0.7431474274977804,1.63
837308376,331.1764705882353,0.0,0.627449378330373,0.0,0.7370960102326338,0.76
309690855,732.125,0.0,0.3264094246201127,0.0,0.7749160951408143,1.43
533025380,441.18934911242604,0.0,0.28268987808639906,0.0,0.7680549563311139,2.18
723556769,218.2,0.0,0.150223314723773,0.0,0.6292270910772559,1.31
987914230,131.34328358208955,0.0,0.6390951704545454,0.0,0.7190119149477477,0.93
808581001,412.943786407767,17.202686084142396,0.30238927808803207,0.02789506521296339,0.8207908018102821,1.26
667223487,1058.8847272727273,0.0,0.12110632353148235,0.0,0.7780843407254106,0.97
608167539,616.7837837837837,0.0,0.2878375180754568,0.0,0.7840238522649148,3.87
523179324,1025.3648648648648,0.0,0.31815036176970624,0.0,0.7834474251214831,0.95
460663098,1037.344262295082,109.03825136612022,0.32274992888523657,0.05402409473540041,0.796849144942376,1.12
313554971,642.622641509434,0.0,0.41144230110494534,0.0,0.7414218742339306,1.38
897308340,538.2232857142857,8.93,0.32261976773845585,0.013795363209586674,0.7617509243236562,0.97
384858761,1104.3478260869565,0.0,0.33172736220472443,0.0,0.7839423413298003,1.58
780582018,2030.0945454545456,0.0,0.5278558454957762,0.0,0.7263042899605163,0.77
996287060,1620.451292624901,0.0,0.23299215732326414,0.0,0.7429438080875408,2.13
689857408,580.0989830508474,0.0,0.38152947207918536,0.0,0.7709325874559647,0.96
665300244,443.2656514382403,0.0,0.17379795396419437,0.0,0.7123226912212549,1.46
675375626,478.91818181818184,0.0,0.2256766671095841,0.0,0.746184308057107,1.73
386396557,494.56849315068496,0.0,0.23014596922736025,0.0,0.6860982344421673,1.0
677201133,763.2864077669902,0.0,0.23021470773418468,0.0,0.781650081720887,2.92
566144644,224.5667870036101,0.0,0.384939956595129,0.0,0.779854732242772,1.32
814778561,2022.7530120481927,0.0,0.20454685699139608,0.0,0.7792021865995222,2.02
412305250,78.09078947368421,28.666578947368418,0.7008610086100862,0.3597128848000809,0.9800296868741606,1.03
380691993,1119.5,0.0,0.5301062974542207,0.0,0.743098415894398,1.41
357055883,1863.0454545454545,0.0,0.2219313440847098,0.0,0.7761979501176718,3.09
473712469,609.9433962264151,0.0,0.22721718687165526,0.0,0.7839942533949691,2.89
464459791,695.3333333333334,35.45185185185185,0.28362352189197826,0.028235751571322038,0.7899094490992381,1.38
596514338,659.4054054054054,0.0,0.22110890236904662,0.0,0.7483929905462687,1.82
498468695,204.73175646551724,2.3527298850574714,0.23075330154552356,0.0007343678486222186,0.7788883285961786,1.62
347171779,296.35794621026895,0.0,0.2853605796202306,0.0,0.7737455511834802,2.49
810755486,345.2173913043478,0.0,0.27267506297229216,0.0,0.7717979887280362,2.14
250856399,864.7336884154461,0.0,0.3111610295419724,0.0,0.7620625070899134,1.38
370975732,87.25,0.0,0.7376719197707736,0.0,0.7863393402565669,0.83
933900659,340.2815789473684,0.0,0.3562070498890238,0.0,0.7517554059681559,2.33
766146560,606.4470588235295,0.0,0.1508344649646931,0.0,0.7629899744417693,1.51
734701020,236.57894736842104,0.0,0.2850122358175751,0.0,0.3809270365337671,1.81
326129247,484.0625,0.0,0.22601979771895844,0.0,0.7148121513496837,1.35
804687998,474.9851851851852,0.0,0.15638996537903715,0.0,0.7951709246468589,1.16
939502168,583.1519512195122,50.18780487804878,0.48532470514525144,0.07678373582085245,0.7441177533091344,1.57
149083947,387.53731343283584,0.0,0.22798921625264779,0.0,0.6479355450942449,1.3
560869128,611.9242902208202,0.0,0.2620349005052067,0.0,0.7609907133721363,0.96
387064945,631.4973262032086,12.427807486631016,0.18325980184604965,0.01605411127106444,0.7477118090381946,1.08
463347775,362.0,0.0,0.3837759624191214,0.0,0.767027082245847,1.62
960838412,2847.567867036011,50.18005540166205,0.22274400470051714,0.005927311249722755,0.7449834117062566,1.46
287127618,1353.9130434782608,0.0,0.2304690109184329,0.0,0.7692762422026531,1.32
477295377,192.45733788395904,0.0,0.27763495300585206,0.0,0.6466236419511008,1.09
748711624,209.96763959390864,1.1372673434856175,0.29833023580500984,0.0011308849260672875,0.8081461965098596,1.24
891913515,1000.1908396946565,0.0,0.6060777714176684,0.0,0.7680055876516921,1.11
723090979,399.4340659340659,0.0,0.2883299173280878,0.0,0.7578088507297999,2.26
380633369,720.3836053412463,0.0,0.276526941063691,0.0,0.7697556901452264,1.29
965212313,1081.254054054054,0.0,0.08587056071028636,0.0,0.7712020559569412,1.25
820814125,235.14713896457766,5.26566757493188,0.22517106223710587,0.003125760437548523,0.744495339777351,2.12
597244764,666.1454545454545,0.0,0.13826409738522846,0.0,0.7738105785416851,1.61
926201132,805.0592592592593,15.044444444444444,0.24393088155461295,0.010752371576051451,0.8159990495297204,1.29
801364024,187.71428571428572,0.0,0.26248097412480975,0.0,0.6619326360234142,2.67
949506087,544.5470085470085,0.0,0.21806308073832245,0.0,0.7691311423089987,2.36
888675942,109.49929145016533,0.0,0.2349201501229455,0.0,0.7287395366414264,2.91
292095565,547.1458333333334,0.0,0.13548891537963617,0.0,0.7747853568492105,1.54
442244983,4263.044776119403,0.0,0.27044285494216175,0.0,0.7751498829405646,1.72
474675929,324.42724458204333,0.0,0.34222549861628015,0.0,0.7824291343925484,2.13
118611879,1964.3653594771242,73.07516339869281,0.23911344913739205,0.018930909182862367,0.7697988698858357,1.07
778973400,204.42819499341238,0.0,0.49311843826734814,0.0,0.6893782709039397,1.03
716390121,116.05062857142858,100.71617142857144,0.9782439782439782,0.8490722768289307,0.9800202742199235,1.07
938859231,1093.6842105263158,0.0,0.3905851780558229,0.0,0.7695792628637584,0.98
534335387,2569.5421686746986,0.0,0.15575355649124123,0.0,0.7651835870047519,1.33
248085627,618.5856986899563,1.6648471615720524,0.22081621073568122,0.0008955489923220758,0.7333726904151604,1.75
566062924,2036.4839966832506,0.0,0.2779579981219053,0.0,0.7724513537594785,1.84
901557538,57.16216216216216,0.0,0.24486997635933805,0.0,0.921497455606562,1.21
530301964,517.3376623376623,13.441558441558442,0.3206780469436425,0.011906865821513745,0.7429095007572039,1.68
776667600,203.63176530096106,0.0,0.2700039246857767,0.0,0.8320570064276905,1.67
277782250,1968.235294117647,0.0,0.3354315600717275,0.0,0.7302176364155671,1.4
465506186,749.6222222222223,0.0,0.1589332374220847,0.0,0.7675992909661294,1.35
702241249,1005.0714285714286,0.0,0.22609409423637267,0.0,0.7736072782604493,1.77
170660226,9450.5,0.0,0.295021639066716,0.0,0.7660488997722956,1.34
395096067,630.7727272727273,0.0,0.2641262520717734,0.0,0.7739494236822397,2.36
527420966,589.2497868712702,0.0,0.2205019893227622,0.0,0.7573779850541745,1.71
378744882,251.0794701986755,0.0,0.29367698979995555,0.0,0.9231656579930009,0.8
983873699,646.3888888888889,0.0,0.15018048990116029,0.0,0.722370819914755,1.35
794082874,749.2885085574572,0.0,0.17494979752593334,0.0,0.7671158671759889,2.21
744119825,1588.7072164948454,0.0,0.15974743777927458,0.0,0.7704414345252868,2.69
214075919,457.17391304347825,0.0,0.3414027579648122,0.0,0.7247180917247463,1.22
772826139,1655.2841225626742,93.14902506963789,0.26348653001193106,0.026251146408816536,0.7643194747942281,1.43
546929803,405.5793413173653,0.0,0.2197047175069299,0.0,0.695893994488632,1.24
557690868,6006.140350877193,0.0,0.2915438391509663,0.0,0.7823982071347021,2.46
311602362,1703.857142857143,0.0,0.4780589059636599,0.0,0.7772786466320917,1.1
669490151,752.5773195876288,0.0,0.3707958904109589,0.0,0.7282198684269642,1.23
659727695,265.25,0.0,0.10948685726254058,0.0,0.76282514319069,3.39
207617199,1065.103448275862,0.0,0.4929322714322715,0.0,0.7688666244436261,0.92
645980413,1270.0,0.0,0.37494978127734035,0.0,0.7048347821968233,1.18
604426480,398.5027932960894,0.0,0.2631208994560646,0.0,0.7750997630794632,2.5
748824027,291.6666666666667,0.0,0.21369,0.0,0.7542050702861868,0.68
